event-id,visible,timestamp,location-long,location-lat,external-temperature,ground-speed,heading,height-above-msl,gls:light-level,sensor-type,individual-taxon-canonical-name,tag-local-identifier,individual-local-identifier,study-name
18758288470,TRUE,32:53.0,-86.3091072,48.8699456,28.2,0.2,0,208.9,6636,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18758288471,TRUE,33:54.0,-86.3093632,48.869728,29.2,1.1,0,200.1,175,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18758288472,TRUE,35:53.0,-86.3078528,48.8707872,31.7,12.1,30,216.1,2279,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18758288473,TRUE,36:54.0,-86.3074368,48.8726784,31.8,5.7,47.7,274.4,13618,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18758288474,TRUE,37:53.0,-86.3021696,48.8755328,30.6,6.9,21.8,249.8,8493,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18758288475,TRUE,38:53.0,-86.3024384,48.8781408,29.4,12.8,21.5,259,16582,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18758288476,TRUE,39:53.0,-86.300704,48.8803584,28.5,11.7,344.7,284.3,4399,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18758288477,TRUE,40:52.0,-86.3000512,48.8795328,28,8.4,161.3,277.1,9703,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18758288478,TRUE,41:53.0,-86.297664,48.8820768,27.5,10.1,3.4,338.7,12416,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18758288479,TRUE,42:51.0,-86.2973888,48.8858208,27.3,3.2,0,321.5,17276,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18758288480,TRUE,43:51.0,-86.298272,48.8870272,27.1,8.7,275.1,355.5,14442,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18758288481,TRUE,44:53.0,-86.2971712,48.8884416,26.9,11.7,4.7,416,8229,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18758288482,TRUE,45:53.0,-86.2946112,48.8906848,26.7,1.5,0,523.8,11980,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18758288483,TRUE,46:51.0,-86.2915264,48.8933824,26.5,0.7,0,550,13420,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18758288484,TRUE,47:52.0,-86.2943488,48.894784,26.2,4.3,0,264,8942,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18758288485,TRUE,48:51.0,-86.2924416,48.8967168,26.2,10.5,64.1,318.6,7648,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18758288486,TRUE,49:52.0,-86.2907584,48.898976,26.2,12.6,28.7,366.1,9801,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18758288487,TRUE,50:52.0,-86.2930752,48.9018656,26.2,13.9,305.2,336.2,8904,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18758288488,TRUE,51:52.0,-86.2938944,48.9033536,26,5.1,0,373.5,5961,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18758288489,TRUE,52:52.0,-86.2907008,48.9063584,25.7,13.6,41.7,410.3,6653,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18758288490,TRUE,54:02.0,-86.2890944,48.905776,25.4,0.1,0,213.9,89,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18758288491,TRUE,54:52.0,-86.2896064,48.9052,25.9,0.4,0,231.3,759,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18758288492,TRUE,56:18.0,-86.2880384,48.9019808,25.8,7.2,0,238.3,7064,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18758288493,TRUE,57:11.0,-86.2885888,48.8993632,26.4,4.2,0,257.9,7103,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18758288494,TRUE,58:00.0,-86.2872,48.8976672,26.4,9.4,8.2,283,6215,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18765561377,TRUE,00:08.0,-86.2855808,48.8941376,34,5.3,0,372.4,6309,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18765561378,TRUE,01:25.0,-86.2849856,48.891312,29,6.8,143.8,362.3,7533,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18765561379,TRUE,01:52.0,-86.284736,48.8899584,29,5.7,0,349.1,7533,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18765561380,TRUE,02:52.0,-86.2843456,48.8876416,26.7,0,0,398.1,7854,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18765561381,TRUE,03:54.0,-86.283712,48.8870048,25.2,0,0,328.2,78,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18765561382,TRUE,04:52.0,-86.2850816,48.8865472,24.5,0.8,0,294.6,261,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18765561383,TRUE,05:53.0,-86.2860864,48.8868192,24.4,0,0,296.7,984,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18765561384,TRUE,07:51.0,-86.285216,48.8901888,24.4,6.3,45.8,333.1,4591,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18765561385,TRUE,08:51.0,-86.2857152,48.8891072,24,1.9,0,401,6609,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18765561386,TRUE,09:51.0,-86.2825344,48.8908544,23.6,15.1,43.4,467.5,3320,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18765561387,TRUE,10:52.0,-86.2766656,48.889872,23,0.2,0,294.8,8,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18765561388,TRUE,11:54.0,-86.276672,48.8896512,22.9,0.2,0,315.4,557,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18765561389,TRUE,12:53.0,-86.276576,48.8899296,23.3,0,0,308,12,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18765561390,TRUE,13:54.0,-86.2766592,48.8898496,23.7,0.3,0,294.6,631,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18765561391,TRUE,15:53.0,-86.2766208,48.8898784,24.3,0.2,0,293.9,705,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18765561392,TRUE,17:54.0,-86.2766976,48.8896736,24.8,0.3,0,288.7,314,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18765561393,TRUE,19:53.0,-86.2765376,48.8899616,25.2,0.6,0,305.9,525,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18765561394,TRUE,21:53.0,-86.2765824,48.8898272,25.5,0.1,0,302.7,579,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18765561395,TRUE,23:53.0,-86.276672,48.8898272,25.6,0,0,275.5,537,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18765561396,TRUE,25:52.0,-86.2765184,48.8899008,25.8,0,0,285.9,692,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18765561397,TRUE,27:54.0,-86.276672,48.8901024,25.9,0.2,0,262.1,482,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18765561398,TRUE,29:52.0,-86.2767552,48.8898656,26.1,0.7,0,289,543,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18765561399,TRUE,31:51.0,-86.2765888,48.889856,26.1,0.2,0,284.7,500,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18765561400,TRUE,33:51.0,-86.2765888,48.8898048,26.3,1.1,0,291.3,502,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18765561401,TRUE,35:52.0,-86.2766272,48.8899424,26.4,0.3,0,301.9,7,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18765561402,TRUE,37:51.0,-86.2765568,48.8895808,26.6,0.1,0,283.7,17,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18765561403,TRUE,39:53.0,-86.2771456,48.8893824,26.6,0.4,0,300.3,51,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18765561404,TRUE,48:18.0,-86.286432,48.8938624,24.1,0,0,245,19,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18765561405,TRUE,57:51.0,-86.2862976,48.8936544,29,1.9,18,280.4,98,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18765561406,TRUE,07:52.0,-86.2942976,48.8970336,30.1,0.1,0,236.1,38,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18765561407,TRUE,17:53.0,-86.2942272,48.8969952,28.1,0.2,0,271.5,107,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18765561408,TRUE,27:52.0,-86.2941824,48.8970528,28.3,0.7,0,236.9,56,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18765561409,TRUE,37:52.0,-86.294368,48.8970208,27.6,0.3,0,253.3,12,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18765561410,TRUE,47:53.0,-86.2945024,48.8974272,26.9,0.2,0,212.3,21,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18765561411,TRUE,57:52.0,-86.2939776,48.8969376,26.8,0.4,0,232.8,14,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18765561412,TRUE,07:52.0,-86.2939008,48.8970208,27.2,0,0,258.5,11,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18765561413,TRUE,17:52.0,-86.2943168,48.8970144,27.4,0.1,0,213.1,23,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18765561414,TRUE,27:52.0,-86.2943936,48.8971072,27.6,1.7,0,248.8,59,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18765561415,TRUE,37:52.0,-86.2856512,48.89976,25,9.5,107.8,349.6,830,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18765561416,TRUE,39:04.0,-86.2863296,48.8957248,24.2,6.4,170.3,316.2,803,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18765561417,TRUE,39:58.0,-86.2853184,48.8941408,23.9,4.8,131.8,317,638,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18765561418,TRUE,41:04.0,-86.2833408,48.8938176,23.3,0.1,0,320.7,2597,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18765561419,TRUE,42:03.0,-86.283136,48.8938912,23.7,0.8,0,404.2,191,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18765561420,TRUE,42:58.0,-86.2803584,48.8940768,24,0.6,0,351.2,147,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18765561421,TRUE,48:27.0,-86.2804096,48.8940384,27.2,0.3,0,327.6,56,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18765561422,TRUE,58:25.0,-86.2803776,48.8939712,29.2,0,0,348.3,10,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18765561423,TRUE,07:58.0,-86.2799232,48.8943968,29.2,0.9,0,376.2,158,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18765561424,TRUE,18:03.0,-86.2788416,48.8939968,25.2,1.5,0,320.7,34,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18765561425,TRUE,28:02.0,-86.2788992,48.8938208,24.4,0.9,0,343.7,4,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18765561426,TRUE,38:25.0,-86.279264,48.8941408,23.7,0.1,0,366,2,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18765561427,TRUE,47:56.0,-86.2807104,48.8935584,22.4,0.7,6.1,344,6,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18765561428,TRUE,57:58.0,-86.280672,48.893632,22.4,0.2,0,311.7,1,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18765561429,TRUE,07:57.0,-86.2805632,48.8938144,22.4,0.8,0,333.5,16,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18765561430,TRUE,17:58.0,-86.2807232,48.893376,22,0,0,356.1,0,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18765561431,TRUE,28:24.0,-86.2807744,48.893696,21.4,0,0,316.4,0,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18765561432,TRUE,38:24.0,-86.2807616,48.8936384,21,0,0,342,1,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18765561433,TRUE,47:57.0,-86.2809536,48.8936,21.3,0.3,0,322,0,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18765561434,TRUE,58:03.0,-86.28208,48.8933664,19.3,0.5,120,362,0,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18765561435,TRUE,08:03.0,-86.2818368,48.893376,24.6,0.6,0,334.8,0,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18765561436,TRUE,18:15.0,-86.2819968,48.893456,26.4,1,163.1,345.1,0,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18765561437,TRUE,28:28.0,-86.2813504,48.8930176,26.8,0.2,0,377.5,0,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18765561438,TRUE,38:26.0,-86.2823232,48.8937184,27.9,0.8,0,303.7,0,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18765561439,TRUE,48:26.0,-86.2819904,48.8933792,27.9,0.6,0,346.3,0,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18765561440,TRUE,58:03.0,-86.2819008,48.8935168,27.5,3.4,99.9,353.6,0,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18765561441,TRUE,08:01.0,-86.28208,48.8936512,27.9,1.4,0,334.7,0,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18765561442,TRUE,18:24.0,-86.2821952,48.8936352,27.9,0.4,0,327.3,0,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18765561443,TRUE,28:29.0,-86.2822784,48.893632,28.4,1.3,0,315.8,0,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18765561444,TRUE,38:12.0,-86.282144,48.8934144,28.6,0.5,0,294.2,0,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18765561445,TRUE,48:13.0,-86.2820864,48.8935232,28.4,0.3,0,348.5,0,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18765561446,TRUE,58:01.0,-86.2819648,48.8933312,28.1,0.1,0,333.6,0,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18765561447,TRUE,07:59.0,-86.2821056,48.8935616,28,0.2,0,344.4,0,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18765561448,TRUE,18:31.0,-86.2820352,48.8934176,28,0,0,336.5,0,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18765561449,TRUE,28:09.0,-86.2820288,48.8934176,27.4,1.3,90.1,381.1,0,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18765561450,TRUE,38:02.0,-86.282112,48.89368,27.1,0.3,0,277.3,0,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18765561451,TRUE,48:19.0,-86.2824576,48.8936352,28.1,2.8,0,314.7,0,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18765561452,TRUE,58:00.0,-86.2818496,48.8933824,26.7,0.3,0,353.6,0,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18765561453,TRUE,08:01.0,-86.281728,48.8932768,27.8,0.7,25.1,368.5,0,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18765561454,TRUE,18:04.0,-86.2823552,48.8937728,27.9,1,0,292.3,0,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18765561455,TRUE,28:04.0,-86.281664,48.8938528,27.8,1,0,292,0,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18765561456,TRUE,38:32.0,-86.2820736,48.8934208,28,0.5,0,351.4,0,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18765561457,TRUE,48:00.0,-86.2821632,48.8933856,28.1,0.4,0,320.4,0,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18765561458,TRUE,58:07.0,-86.28176,48.8935168,27.8,0,0,349.7,0,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18765561459,TRUE,07:58.0,-86.2820608,48.893536,27.4,0.1,0,340.9,0,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18765561460,TRUE,18:27.0,-86.28224,48.8935168,27.6,0.3,0,327.8,0,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18765561461,TRUE,28:26.0,-86.2817792,48.8934432,28.3,1.2,0,357,0,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18765561462,TRUE,38:31.0,-86.2820288,48.8935136,28.7,0.1,0,317.6,0,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18765561463,TRUE,47:56.0,-86.2823552,48.8935232,29,0.3,0,281.8,0,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18765561464,TRUE,58:01.0,-86.282144,48.8935328,27.9,0,0,362.4,0,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18765561465,TRUE,07:54.0,-86.2819456,48.893296,27.9,0.5,0,350.9,0,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18765561466,TRUE,18:04.0,-86.28208,48.89352,27.8,0.1,0,335.4,0,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18765561467,TRUE,27:54.0,-86.2819904,48.8934784,28.1,0.3,0,340.9,0,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18765561468,TRUE,37:56.0,-86.282272,48.8934912,28.2,0.3,0,319.7,0,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18765561469,TRUE,47:58.0,-86.2819008,48.8934304,28.5,0.3,0,358.2,0,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18765561470,TRUE,58:00.0,-86.2820416,48.8934912,27.8,0.9,0,336.9,0,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18765561471,TRUE,08:03.0,-86.28192,48.8936992,28.8,0.7,0,294.9,0,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18765561472,TRUE,18:10.0,-86.2821056,48.8932192,29.1,0.5,0,366.6,0,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18765561473,TRUE,29:01.0,-86.2823616,48.8936928,29.3,0.3,0,326.7,0,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18765561474,TRUE,38:12.0,-86.2823936,48.8934624,29.9,0.2,0,408.6,0,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18765561475,TRUE,48:14.0,-86.28208,48.89352,30,2.4,0,320.9,0,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18765561476,TRUE,58:01.0,-86.2818624,48.89344,30.1,0,0,366.4,0,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18765561477,TRUE,08:25.0,-86.2818624,48.8935712,29.6,0.3,0,353.5,0,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18765561478,TRUE,18:00.0,-86.2822976,48.8934656,29.5,0.1,0,309.4,0,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18765561479,TRUE,27:58.0,-86.2820672,48.8933792,26.1,0.5,0,339,0,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18765561480,TRUE,37:53.0,-86.2820608,48.893472,22.9,0.4,0,337.3,0,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18765561481,TRUE,47:54.0,-86.2819584,48.893504,22.3,0.2,0,360.1,0,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18765561482,TRUE,58:04.0,-86.2818496,48.89352,21.5,1.2,0,346.9,0,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18765561483,TRUE,08:25.0,-86.281888,48.8933984,21.3,0,0,343.9,1,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18765561484,TRUE,17:54.0,-86.2820672,48.8934176,21.2,0.2,0,330.7,2,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18765561485,TRUE,27:54.0,-86.282048,48.8935584,21.1,0.1,0,381.5,7,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18765561486,TRUE,37:54.0,-86.2802432,48.8920896,20.2,0.2,0,383.5,14,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18765561487,TRUE,47:53.0,-86.2801536,48.8918752,19.9,0.2,0,327.1,12,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18765561488,TRUE,57:53.0,-86.2802176,48.891888,20.9,0.1,0,327.4,97,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18765561489,TRUE,07:54.0,-86.2803712,48.891968,22,0.7,0,318.5,35,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18765561490,TRUE,17:54.0,-86.2801408,48.8918912,22.7,0.3,0,329,9,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18765561491,TRUE,27:54.0,-86.2804032,48.8919904,23.1,0,0,332.3,44,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18765561492,TRUE,38:31.0,-86.2801344,48.891776,23.6,0.4,0,331.2,21,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18765561493,TRUE,48:20.0,-86.2801408,48.8917504,22.7,0.5,0,327.6,176,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18765561494,TRUE,58:21.0,-86.2801344,48.8918656,22.5,0.2,0,338.5,177,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18765561495,TRUE,08:20.0,-86.2801792,48.8919616,22.6,0.1,0,340.4,170,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18765561496,TRUE,17:55.0,-86.2801728,48.8919296,23,0.1,0,292.2,53,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18765561497,TRUE,27:58.0,-86.2801792,48.8919328,24,0,0,282.8,151,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18765561498,TRUE,58:25.0,-86.2869632,48.8924032,27.7,0.3,0,237,81,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18765561499,TRUE,58:31.0,-86.2816768,48.894816,24.7,0.2,0,361.1,35,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18772529183,TRUE,58:31.0,-86.2790528,48.8943488,31.5,0,0,333.7,55,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18772529184,TRUE,58:31.0,-86.2820608,48.894384,29.5,0,0,344.9,82,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18772529185,TRUE,58:30.0,-86.2684224,48.8985952,29.9,0,0,291.6,0,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18772529186,TRUE,58:31.0,-86.2684416,48.898608,28.9,0,0,282.6,0,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18772529187,TRUE,58:39.0,-86.2683968,48.8985408,27.3,0.1,0,300,0,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18772529188,TRUE,58:24.0,-86.2695616,48.8975552,20,0,0,282.1,97,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18772529189,TRUE,58:49.0,-86.2867264,48.8938784,27.7,0.2,0,266.4,794,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18772529190,TRUE,48:25.0,-86.2842688,48.893232,34.9,13,151.2,348,6240,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18772529191,TRUE,48:51.0,-86.284928,48.8916544,34.9,6.9,2.7,352.5,6240,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18772529192,TRUE,49:52.0,-86.2832896,48.8908576,33.3,0.7,0,496.2,9600,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18772529193,TRUE,50:51.0,-86.2834624,48.8892128,31.6,4.3,46.7,543.3,5549,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
